#taxpath	A01.bins	A02.bins	A03.bins	A05.bins	A06.bins	A07.bins	A08.bins	A09.bins	A10.bins	A11.bins	A12.bins	A13.bins	A14.bins	A15.bins	A16.bins	A17.bins	A18.bins	A19.bins	A20.bins	C141.bins	C142.bins	C143.bins	C144.bins	C145.bins	C146.bins	C147.bins	C148.bins	C149.bins	C150.bins	C151.bins	C152.bins	C153.bins	C154.bins	C155.bins	C156.bins	C157.bins	C158.bins	C159.bins	C160.bins	C161.bins	C162.bins	C163.bins	C164.bins	C165.bins	C166.bins	C167.bins	C168.bins	C169.bins	C170.bins	C171.bins	C172.bins	C173.bins	C174.bins	C175.bins	C176.bins	C177.bins	C178.bins	C179.bins	C180.bins	C181.bins	C182.bins	C183.bins	C184.bins	C197.bins	C198.bins	C199.bins	C200.bins	C201.bins	C202.bins	C203.bins	C204.bins	C205.bins	C206.bins	C207.bins	C208.bins
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Ktedonobacteria;order__C0119;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__KD4-96;order__unknown;family__unknown	4	0	2	4	3	7	1	3	0	5	4	1	1	12	5	0	0	0	0	8	4	9	25	57	14	40	22	17	2	12	15	1	54	59	49	0	49	0	55	0	0	0	2	0	2	2	0	0	0	0	0	127	86	64	106	61	45	75	18	28	13	17	1	12	43	0	80	115	4	35	12	197	264	174	124
root__Root;domain__Bacteria;phylum__Chloroflexi;class__JG30-KF-CM66;order__unknown;family__unknown	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	2	0	0	0	0	0	2	0	0	0	2	1	0	2	0	1	0	0	0	0	0	0	0	2	15	18	8	5	8	11	5	9	5	8	1	1	2	0	0	0	0	0	2	2	0	4	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Gitt-GS-136;order__unknown;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	2	4	2	0	4	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	21	16	4	3	5	7	9	4	5	4	7	1	7	2	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__vadinBA26;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	4	13	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__t0.6.f;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__Sh765B-TzT-20;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__SAR202clade;family__unknown	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	9	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__S085;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	14	16	14	11	3	3	16	7	3	19	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__RBG-13-46-9;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__Napoli-4B-65;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__MSBL5;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__GIF9;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	5	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__GIF3;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__FW22;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__DscP2;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__Dehalococcoidales;family__uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	3	3	2	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__Dehalococcoidales;family__Dehalococcoidaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__661239;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Thermomicrobiales;family__Thermomicrobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Thermomicrobiales;family__JG30-KF-CM45	2	11	0	0	8	0	7	2	2	4	3	13	3	0	1	3	1	16	6	22	34	5	17	29	34	8	10	5	35	24	3	7	14	20	19	3	16	4	13	20	14	12	31	55	38	38	29	33	32	33	5	78	69	54	56	51	54	50	53	32	21	23	3	41	23	0	8	1	0	4	14	27	11	136	23
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Thermomicrobiales;family__AKYG1722	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	2	0	1	0	0	2	1	2	0	0	3	1	0	0	0	3	1	0	0	1	0	4	0	2	8	3	2	6	3	2	7	5	0	1	5	1	0	3	2	1	0	2	0	0	0	0	1	0	0	0	0	0	0	2	0	2	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Kallotenuales;family__AKIW781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Chloroflexales;family__Roseiflexaceae	4	31	0	0	6	0	27	1	26	10	0	26	3	0	6	275	220	300	223	42	74	0	3	2	39	5	4	1	56	39	0	12	0	6	4	5	5	5	4	961	1205	1085	1490	1950	1402	1588	1813	1641	1931	2276	386	2	4	3	1	3	3	0	0	3	4	2	0	1	1	0	6	2	0	1	0	5	0	1	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Chloroflexales;family__Herpetosiphonaceae	7	1	6	2	5	3	2	0	8	0	4	2	2	0	0	0	1	1	4	0	1	0	0	0	0	0	0	1	0	0	1	0	1	2	13	0	0	0	1	15	14	8	33	32	25	16	14	29	18	15	2	5	0	0	3	0	0	0	0	0	0	1	0	0	0	0	1	9	1	36	7	86	342	233	270
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Chloroflexales;family__Chloroflexaceae	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	5	3	1	0	0	3	2	0	0	0	1	0	1	0	0	0	0	0	0	0	4	5	12	11	14	26	12	12	19	17	8	34	2	2	1	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__unknown;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__uncultured;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__SJA-15;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	1	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	1	8	6	4	1	5	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__SBR1031;family__unknown	1	0	1	0	2	0	0	0	1	0	0	0	0	0	0	1	3	0	0	0	2	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	2	1	3	2	5	2	4	3	1	0	3	4	5	7	1	4	5	16	6	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__SBR1031;family__A4b	12	41	4	3	7	1	53	0	24	8	1	31	1	2	18	49	70	83	99	29	10	10	11	30	12	3	16	37	10	10	2	1	12	25	28	0	5	1	15	57	51	51	85	100	16	54	105	51	78	88	14	28	5	11	14	3	15	15	9	16	5	12	0	11	6	2	3	9	0	9	9	18	45	63	33
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__RBG-13-54-9;family__unknown	0	0	1	0	0	0	0	2	0	2	2	0	0	0	2	1	0	0	0	0	0	0	2	5	6	2	0	0	0	0	2	0	1	2	2	0	1	0	4	2	0	0	0	0	0	0	0	0	0	0	0	5	2	4	8	6	4	12	10	5	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__MSB-5E12;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__Caldilineales;family__Caldilineaceae	40	175	6	7	36	0	115	1	68	24	10	66	2	0	39	171	152	339	374	363	536	4	7	12	298	9	6	10	599	214	4	112	2	10	10	24	7	56	16	563	601	655	888	1225	1135	855	886	951	885	843	206	22	13	14	11	11	10	25	3	12	18	6	1	6	16	0	8	12	0	23	20	78	32	456	41
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__Ardenticatenales;family__uncultured	26	61	3	3	17	2	42	0	26	15	13	33	1	0	16	33	72	67	105	16	17	0	6	3	30	4	3	0	14	13	0	0	3	10	0	0	0	1	1	164	173	187	140	231	30	92	281	58	237	190	8	10	3	7	5	7	1	10	10	5	4	1	0	0	0	0	1	0	0	1	0	1	2	7	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__Ardenticatenales;family__Ardenticatenaceae	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	8	8	1	0	0	7	0	0	2	7	6	0	0	0	1	0	0	0	1	0	12	23	35	25	53	48	32	30	14	21	36	10	3	0	0	0	3	1	0	2	0	0	4	0	4	3	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__Anaerolineales;family__Anaerolineaceae	43	118	2	7	34	0	109	4	66	19	12	94	2	0	35	256	343	345	380	11	6	1	9	8	11	15	3	0	4	4	3	0	7	15	4	0	14	2	7	62	48	55	57	68	23	25	129	15	91	46	2	58	41	51	56	32	38	123	65	21	7	18	1	2	1	0	0	0	0	0	4	4	2	13	2
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__ADurb.Bin180;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__1-20;family__unknown	1	2	0	0	1	0	3	1	3	0	0	0	0	0	1	0	0	1	2	1	1	0	1	1	0	2	1	0	3	1	0	1	0	0	0	0	2	0	0	7	1	0	5	10	8	6	8	9	2	9	0	0	0	2	1	0	0	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2
root__Root;domain__Bacteria;phylum__Campilobacterota;class__Campylobacteria;order__Campylobacterales;family__uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	2	2	0	0	5	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Campilobacterota;class__Campylobacteria;order__Campylobacterales;family__Sulfurovaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Campilobacterota;class__Campylobacteria;order__Campylobacterales;family__Sulfurospirillaceae	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	2	0	7	37	2	4	3	3	14	13	3	0	17	0	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Campilobacterota;class__Campylobacteria;order__Campylobacterales;family__Sulfurimonadaceae	0	2	0	0	0	4	2	1	1	0	0	2	0	2	1	2	10	0	7	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	1	0	3	4	8	8	9	4	3	2	2	21	26	29	56	40	16	18	7	15	10	23	5	0	0	0	2	1	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Campilobacterota;class__Campylobacteria;order__Campylobacterales;family__Helicobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	4	4	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Campilobacterota;class__Campylobacteria;order__Campylobacterales;family__Campylobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	1	1	9	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Campilobacterota;class__Campylobacteria;order__Campylobacterales;family__Arcobacteraceae	7	7	11	2	2	2	14	0	16	1	3	14	0	0	14	132	169	155	136	15	5	3	5	12	9	5	3	2	3	16	1	3	14	14	1	0	14	0	8	41	46	31	47	45	86	58	47	59	59	72	13	148	2191	221	190	167	120	706	975	429	343	1400	17	0	0	0	2	1	0	1	0	0	3	0	0
root__Root;domain__Bacteria;phylum__Calditrichota;class__Calditrichia;order__Calditrichales;family__Calditrichaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Caldisericota;class__Caldisericia;order__Caldisericales;family__WCHB1-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	12	14	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Caldisericota;class__Caldisericia;order__Caldisericales;family__TTA-B1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Caldisericota;class__Caldisericia;order__Caldisericales;family__LF045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Caldisericota;class__Caldisericia;order__Caldisericales;family__Caldisericaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Caldatribacteriota;class__JS1;order__unknown;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	19	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Caldatribacteriota;class__Caldatribacteriia;order__Caldatribacteriales;family__Caldatribacteriaceae	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	12	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bdellovibrionota;class__Oligoflexia;order__unknown;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bdellovibrionota;class__Oligoflexia;order__Silvanigrellales;family__Silvanigrellaceae	2	14	0	2	1	9	5	7	11	4	4	4	0	10	7	4	0	2	1	16	36	2	0	3	11	3	0	1	10	14	1	1	2	3	1	1	8	2	4	5	9	21	74	86	156	300	120	127	149	42	5	7	7	13	13	20	14	9	4	11	15	7	2	0	0	0	3	2	0	1	6	5	9	17	9
root__Root;domain__Bacteria;phylum__Bdellovibrionota;class__Oligoflexia;order__Oligoflexales;family__unknown	4	2	4	3	9	17	0	3	6	10	4	0	6	5	4	0	0	0	0	118	3	0	11	29	43	4	6	2	5	107	7	1	194	19	0	9	8	0	42	0	0	0	8	3	4	1	0	1	0	0	0	58	60	90	97	88	56	42	24	33	20	38	0	0	3	0	1	0	0	2	0	1	4	3	3
root__Root;domain__Bacteria;phylum__Bdellovibrionota;class__Oligoflexia;order__Oligoflexales;family__uncultured	23	42	7	11	26	5	29	7	39	20	17	37	4	3	30	11	22	8	17	23	57	16	2	8	12	3	35	27	28	12	1	5	5	7	34	4	1	2	13	3	7	10	13	10	17	21	10	20	16	8	4	19	56	27	26	48	34	44	23	29	57	43	2	2	9	0	27	29	3	121	31	67	89	71	87
root__Root;domain__Bacteria;phylum__Bdellovibrionota;class__Oligoflexia;order__053A03-B-DI-P58;family__unknown	5	1	0	1	0	1	3	0	4	0	1	4	0	1	0	31	14	8	7	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	1	1	3	3	1	0	0	6	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bdellovibrionota;class__Oligoflexia;order__0319-6G20;family__unknown	40	79	35	27	37	13	71	17	65	32	38	53	17	2	27	127	163	147	125	23	43	4	6	13	25	12	13	8	26	12	4	6	21	7	3	2	14	2	9	69	46	64	97	119	100	74	77	91	91	109	12	77	101	121	106	129	65	50	71	136	36	76	11	0	2	0	10	13	1	23	6	3	8	19	14
root__Root;domain__Bacteria;phylum__Bdellovibrionota;class__Bdellovibrionia;order__Bdellovibrionales;family__Bdellovibrionaceae	211	146	164	102	143	258	117	268	101	165	158	117	65	235	220	478	472	336	243	82	121	17	156	138	85	121	83	64	82	108	40	9	140	150	60	2	159	6	104	95	103	94	107	153	159	144	126	130	166	116	27	204	207	209	175	402	230	154	129	188	254	235	22	19	29	6	3349	1492	71	2187	49	117	147	250	543
root__Root;domain__Bacteria;phylum__Bdellovibrionota;class__Bdellovibrionia;order__Bacteriovoracales;family__Bacteriovoracaceae	25	25	37	22	41	26	23	16	43	46	47	32	42	27	66	116	128	71	122	35	48	36	26	48	37	31	94	59	33	43	10	2	41	56	58	0	48	6	36	28	44	34	44	63	84	57	32	53	61	37	14	202	401	289	206	270	218	182	130	246	250	411	58	33	73	8	4427	1530	31	1080	23	109	150	155	566
root__Root;domain__Bacteria;phylum__Bacteroidota;class__SJA-28;order__unknown;family__unknown	4	6	0	1	3	0	8	0	3	2	0	7	0	0	6	53	83	23	28	3	1	0	0	1	1	1	0	0	3	1	0	0	1	1	0	0	0	0	2	1	0	1	5	4	0	8	8	3	3	4	2	17	4	10	5	4	1	4	1	2	0	9	1	0	0	0	0	0	0	0	0	7	0	4	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Rhodothermia;order__Rhodothermales;family__Rhodothermaceae	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	6	3	9	2	0	4	6	3	3	4	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Rhodothermia;order__Balneolales;family__Balneolaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__OC31;order__unknown;family__unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Kryptonia;order__Kryptoniales;family__MSB-3C8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
